timestamp,text,blocked,reason,tones
2025-11-15T14:50:47.821699,姑且問一下好了,False,,"[""詢問"", ""輕鬆"", ""試探""]"
2025-11-15T14:50:54.517080,奇怪? 她跑去哪裡了?,False,,"[""好奇"", ""困惑"", ""輕鬆"", ""詢問""]"
2025-11-15T14:51:00.642621,找到了找到了,False,,"[""開心"", ""興奮"", ""輕鬆""]"
2025-11-15T14:51:18.441984,我想想...高松同學...,False,,"[""困惑"", ""詢問""]"
2025-11-15T14:51:25.583533,好痛,False,,"[""難過"", ""可憐"", ""弱勢"", ""抱怨""]"
2025-11-15T14:51:45.307317,妳跌倒了,False,,"[""中性"", ""關心"", ""困惑"", ""冷淡"", ""無奈"", ""輕鬆""]"
2025-11-15T14:51:59.469071,我沒事我沒事,False,,"[""輕鬆"", ""敷衍"", ""無奈"", ""不耐煩"", ""迴避""]"
2025-11-15T14:52:11.489281,好痛喔...,False,,"[""抱怨"", ""難過"", ""可憐"", ""弱勢"", ""撒嬌"", ""無奈""]"
2025-11-15T14:52:19.456093,OK繃,False,,"[""中性""]"
2025-11-15T14:52:19.456495,等一下,False,,"[""中性"", ""不耐煩"", ""強勢"", ""輕鬆""]"
2025-11-15T14:52:34.380888,垃圾沒丟啊,False,,"[""詢問"", ""暗示"", ""抱怨"", ""不耐煩""]"
2025-11-15T14:53:38.361862,高松同學,False,,"[""中性"", ""正式"", ""詢問""]"
2025-11-15T14:53:47.956121,我幫妳把垃圾丟掉了喔,False,,"[""開心"", ""輕鬆"", ""關心""]"
2025-11-15T14:53:55.641522,高松同學?,False,,"[""詢問"", ""中性"", ""好奇"", ""試探""]"
2025-11-15T14:54:07.801747,妳想用哪一個?,False,,"[""詢問"", ""中性"", ""輕鬆"", ""關心"", ""好奇""]"
2025-11-15T14:54:12.923550,"好厲害喔,這些全是OK繃?",False,,"[""開心"", ""好奇"", ""詢問"", ""輕鬆""]"
2025-11-15T14:54:20.799584,我可以用嗎,False,,"[""詢問"", ""中性"", ""試探"", ""弱勢""]"
2025-11-15T14:54:52.788313,不好意思,False,,"[""害羞"", ""無奈"", ""正式"", ""敷衍"", ""自嘲"", ""弱勢"", ""詢問"", ""拒絕""]"
2025-11-15T14:54:58.873559,我喜歡企鵝,False,,"[""開心"", ""輕鬆""]"
2025-11-15T14:55:06.825259,是鬍鬚企鵝,False,,"[""中性"", ""輕鬆""]"
2025-11-15T14:55:17.983404,鬍鬚?,False,,"[""詢問"", ""好奇"", ""困惑"", ""輕鬆""]"
2025-11-15T14:55:30.939234,它臉上不是有鬍鬚嗎,False,,"[""詢問"", ""困惑"", ""輕鬆""]"
2025-11-15T14:55:40.764762,它是阿德利企鵝屬,False,,[]
2025-11-15T14:55:48.336507,巴布亞企鵝也是這個屬的,False,,[]
2025-11-15T14:55:58.110667,這個是阿德利企鵝,False,,[]
